20,70,15,15,27.307107129121277,19.98503468468016
20,70,15,16,27.307107129121277,19.98503468468016
20,70,15,17,27.307107129121277,19.98503468468016
20,70,15,18,27.307107129121277,19.98503468468016
20,70,15,19,27.307107129121277,19.98503468468016
20,70,15,20,27.307107129121277,19.98503468468016
20,70,15,21,27.307107129121277,19.98503468468016
20,70,15,22,27.307107129121277,19.98503468468016
20,70,15,23,27.307107129121277,19.98503468468016
20,70,15,24,27.307107129121277,19.98503468468016
20,70,15,25,27.307107129121277,19.98503468468016
20,70,15,26,27.307107129121277,19.98503468468016
20,70,15,27,27.307107129121277,19.98503468468016
20,70,15,28,27.307107129121277,19.98503468468016
20,70,15,29,27.307107129121277,19.98503468468016
20,70,16,15,26.32096717402419,19.99548313256838
20,70,16,16,26.32096717402419,19.99548313256838
20,70,16,17,26.32096717402419,19.99548313256838
20,70,16,18,26.32096717402419,19.99548313256838
20,70,16,19,26.32096717402419,19.99548313256838
20,70,16,20,26.32096717402419,19.99548313256838
20,70,16,21,26.32096717402419,19.99548313256838
20,70,16,22,26.32096717402419,19.99548313256838
20,70,16,23,26.32096717402419,19.99548313256838
20,70,16,24,26.32096717402419,19.99548313256838
20,70,16,25,26.32096717402419,19.99548313256838
20,70,16,26,26.32096717402419,19.99548313256838
20,70,16,27,26.32096717402419,19.99548313256838
20,70,16,28,26.32096717402419,19.99548313256838
20,70,16,29,26.32096717402419,19.99548313256838
20,70,17,15,25.589978468156005,19.999767427066217
20,70,17,16,25.589978468156005,19.999767427066217
20,70,17,17,25.589978468156005,19.999767427066217
20,70,17,18,25.589978468156005,19.999767427066217
20,70,17,19,25.589978468156005,19.999767427066217
20,70,17,20,25.589978468156005,19.999767427066217
20,70,17,21,25.589978468156005,19.999767427066217
20,70,17,22,25.589978468156005,19.999767427066217
20,70,17,23,25.589978468156005,19.999767427066217
20,70,17,24,25.589978468156005,19.999767427066217
20,70,17,25,25.589978468156005,19.999767427066217
20,70,17,26,25.589978468156005,19.999767427066217
20,70,17,27,25.589978468156005,19.999767427066217
20,70,17,28,25.589978468156005,19.999767427066217
20,70,17,29,25.589978468156005,19.999767427066217
20,70,18,15,25.025810411540306,19.99976676125499
20,70,18,16,25.025810411540306,19.99976676125499
20,70,18,17,25.025810411540306,19.99976676125499
20,70,18,18,25.025810411540306,19.99976676125499
20,70,18,19,25.025810411540306,19.99976676125499
20,70,18,20,25.025810411540306,19.99976676125499
20,70,18,21,25.025810411540306,19.99976676125499
20,70,18,22,25.025810411540306,19.99976676125499
20,70,18,23,25.025810411540306,19.99976676125499
20,70,18,24,25.025810411540306,19.99976676125499
20,70,18,25,25.025810411540306,19.99976676125499
20,70,18,26,25.025810411540306,19.99976676125499
20,70,18,27,25.025810411540306,19.99976676125499
20,70,18,28,25.025810411540306,19.99976676125499
20,70,18,29,25.025810411540306,19.99976676125499
20,70,19,15,24.56869400853563,19.997364479630164
20,70,19,16,24.56869400853563,19.997364479630164
20,70,19,17,24.56869400853563,19.997364479630164
20,70,19,18,24.56869400853563,19.997364479630164
20,70,19,19,24.56869400853563,19.997364479630164
20,70,19,20,24.56869400853563,19.997364479630164
20,70,19,21,24.56869400853563,19.997364479630164
20,70,19,22,24.56869400853563,19.997364479630164
20,70,19,23,24.56869400853563,19.997364479630164
20,70,19,24,24.56869400853563,19.997364479630164
20,70,19,25,24.56869400853563,19.997364479630164
20,70,19,26,24.56869400853563,19.997364479630164
20,70,19,27,24.56869400853563,19.997364479630164
20,70,19,28,24.56869400853563,19.997364479630164
20,70,19,29,24.56869400853563,19.997364479630164
20,70,20,15,24.194716006003603,19.992126585654546
20,70,20,16,24.194716006003603,19.992126585654546
20,70,20,17,24.194716006003603,19.992126585654546
20,70,20,18,24.194716006003603,19.992126585654546
20,70,20,19,24.194716006003603,19.992126585654546
20,70,20,20,24.194716006003603,19.992126585654546
20,70,20,21,24.194716006003603,19.992126585654546
20,70,20,22,24.194716006003603,19.992126585654546
20,70,20,23,24.194716006003603,19.992126585654546
20,70,20,24,24.194716006003603,19.992126585654546
20,70,20,25,24.194716006003603,19.992126585654546
20,70,20,26,24.194716006003603,19.992126585654546
20,70,20,27,24.194716006003603,19.992126585654546
20,70,20,28,24.194716006003603,19.992126585654546
20,70,20,29,24.194716006003603,19.992126585654546
20,70,21,15,24.168618931446417,19.98606771350495
20,70,21,16,24.168618931446417,19.98606771350495
20,70,21,17,24.168618931446417,19.98606771350495
20,70,21,18,24.168618931446417,19.98606771350495
20,70,21,19,24.168618931446417,19.98606771350495
20,70,21,20,24.168618931446417,19.98606771350495
20,70,21,21,24.168618931446417,19.98606771350495
20,70,21,22,24.168618931446417,19.98606771350495
20,70,21,23,24.168618931446417,19.98606771350495
20,70,21,24,24.168618931446417,19.98606771350495
20,70,21,25,24.168618931446417,19.98606771350495
20,70,21,26,24.168618931446417,19.98606771350495
20,70,21,27,24.168618931446417,19.98606771350495
20,70,21,28,24.168618931446417,19.98606771350495
20,70,21,29,24.168618931446417,19.98606771350495
20,70,22,15,24.351017841821943,19.97919685594951
20,70,22,16,24.351017841821943,19.97919685594951
20,70,22,17,24.351017841821943,19.97919685594951
20,70,22,18,24.351017841821943,19.97919685594951
20,70,22,19,24.351017841821943,19.97919685594951
20,70,22,20,24.351017841821943,19.97919685594951
20,70,22,21,24.351017841821943,19.97919685594951
20,70,22,22,24.351017841821943,19.97919685594951
20,70,22,23,24.351017841821943,19.97919685594951
20,70,22,24,24.351017841821943,19.97919685594951
20,70,22,25,24.351017841821943,19.97919685594951
20,70,22,26,24.351017841821943,19.97919685594951
20,70,22,27,24.351017841821943,19.97919685594951
20,70,22,28,24.351017841821943,19.97919685594951
20,70,22,29,24.351017841821943,19.97919685594951
20,70,23,15,24.520349877172976,19.971634730620735
20,70,23,16,24.520349877172976,19.971634730620735
20,70,23,17,24.520349877172976,19.971634730620735
20,70,23,18,24.520349877172976,19.971634730620735
20,70,23,19,24.520349877172976,19.971634730620735
20,70,23,20,24.520349877172976,19.971634730620735
20,70,23,21,24.520349877172976,19.971634730620735
20,70,23,22,24.520349877172976,19.971634730620735
20,70,23,23,24.520349877172976,19.971634730620735
20,70,23,24,24.520349877172976,19.971634730620735
20,70,23,25,24.520349877172976,19.971634730620735
20,70,23,26,24.520349877172976,19.971634730620735
20,70,23,27,24.520349877172976,19.971634730620735
20,70,23,28,24.520349877172976,19.971634730620735
20,70,23,29,24.520349877172976,19.971634730620735
20,70,24,15,24.67535997982253,19.963564667537526
20,70,24,16,24.67535997982253,19.963564667537526
20,70,24,17,24.67535997982253,19.963564667537526
20,70,24,18,24.67535997982253,19.963564667537526
20,70,24,19,24.67535997982253,19.963564667537526
20,70,24,20,24.67535997982253,19.963564667537526
20,70,24,21,24.67535997982253,19.963564667537526
20,70,24,22,24.67535997982253,19.963564667537526
20,70,24,23,24.67535997982253,19.963564667537526
20,70,24,24,24.67535997982253,19.963564667537526
20,70,24,25,24.67535997982253,19.963564667537526
20,70,24,26,24.67535997982253,19.963564667537526
20,70,24,27,24.67535997982253,19.963564667537526
20,70,24,28,24.67535997982253,19.963564667537526
20,70,24,29,24.67535997982253,19.963564667537526
20,71,15,15,27.41639221704446,19.982703001323898
20,71,15,16,27.41639221704446,19.982703001323898
20,71,15,17,27.41639221704446,19.982703001323898
20,71,15,18,27.41639221704446,19.982703001323898
20,71,15,19,27.41639221704446,19.982703001323898
20,71,15,20,27.41639221704446,19.982703001323898
20,71,15,21,27.41639221704446,19.982703001323898
20,71,15,22,27.41639221704446,19.982703001323898
20,71,15,23,27.41639221704446,19.982703001323898
20,71,15,24,27.41639221704446,19.982703001323898
20,71,15,25,27.41639221704446,19.982703001323898
20,71,15,26,27.41639221704446,19.982703001323898
20,71,15,27,27.41639221704446,19.982703001323898
20,71,15,28,27.41639221704446,19.982703001323898
20,71,15,29,27.41639221704446,19.982703001323898
20,71,16,15,26.421472602949336,19.99395447018628
20,71,16,16,26.421472602949336,19.99395447018628
20,71,16,17,26.421472602949336,19.99395447018628
20,71,16,18,26.421472602949336,19.99395447018628
20,71,16,19,26.421472602949336,19.99395447018628
20,71,16,20,26.421472602949336,19.99395447018628
20,71,16,21,26.421472602949336,19.99395447018628
20,71,16,22,26.421472602949336,19.99395447018628
20,71,16,23,26.421472602949336,19.99395447018628
20,71,16,24,26.421472602949336,19.99395447018628
20,71,16,25,26.421472602949336,19.99395447018628
20,71,16,26,26.421472602949336,19.99395447018628
20,71,16,27,26.421472602949336,19.99395447018628
20,71,16,28,26.421472602949336,19.99395447018628
20,71,16,29,26.421472602949336,19.99395447018628
20,71,17,15,25.686406432393483,19.99917344867299
20,71,17,16,25.686406432393483,19.99917344867299
20,71,17,17,25.686406432393483,19.99917344867299
20,71,17,18,25.686406432393483,19.99917344867299
20,71,17,19,25.686406432393483,19.99917344867299
20,71,17,20,25.686406432393483,19.99917344867299
20,71,17,21,25.686406432393483,19.99917344867299
20,71,17,22,25.686406432393483,19.99917344867299
20,71,17,23,25.686406432393483,19.99917344867299
20,71,17,24,25.686406432393483,19.99917344867299
20,71,17,25,25.686406432393483,19.99917344867299
20,71,17,26,25.686406432393483,19.99917344867299
20,71,17,27,25.686406432393483,19.99917344867299
20,71,17,28,25.686406432393483,19.99917344867299
20,71,17,29,25.686406432393483,19.99917344867299
20,71,18,15,25.116999462481715,20.00021934453713
20,71,18,16,25.116999462481715,20.00021934453713
20,71,18,17,25.116999462481715,20.00021934453713
20,71,18,18,25.116999462481715,20.00021934453713
20,71,18,19,25.116999462481715,20.00021934453713
20,71,18,20,25.116999462481715,20.00021934453713
20,71,18,21,25.116999462481715,20.00021934453713
20,71,18,22,25.116999462481715,20.00021934453713
20,71,18,23,25.116999462481715,20.00021934453713
20,71,18,24,25.116999462481715,20.00021934453713
20,71,18,25,25.116999462481715,20.00021934453713
20,71,18,26,25.116999462481715,20.00021934453713
20,71,18,27,25.116999462481715,20.00021934453713
20,71,18,28,25.116999462481715,20.00021934453713
20,71,18,29,25.116999462481715,20.00021934453713
20,71,19,15,24.655687136821314,19.998182639730544
20,71,19,16,24.655687136821314,19.998182639730544
20,71,19,17,24.655687136821314,19.998182639730544
20,71,19,18,24.655687136821314,19.998182639730544
20,71,19,19,24.655687136821314,19.998182639730544
20,71,19,20,24.655687136821314,19.998182639730544
20,71,19,21,24.655687136821314,19.998182639730544
20,71,19,22,24.655687136821314,19.998182639730544
20,71,19,23,24.655687136821314,19.998182639730544
20,71,19,24,24.655687136821314,19.998182639730544
20,71,19,25,24.655687136821314,19.998182639730544
20,71,19,26,24.655687136821314,19.998182639730544
20,71,19,27,24.655687136821314,19.998182639730544
20,71,19,28,24.655687136821314,19.998182639730544
20,71,19,29,24.655687136821314,19.998182639730544
20,71,20,15,24.28034933296601,19.994018174443795
20,71,20,16,24.28034933296601,19.994018174443795
20,71,20,17,24.28034933296601,19.994018174443795
20,71,20,18,24.28034933296601,19.994018174443795
20,71,20,19,24.28034933296601,19.994018174443795
20,71,20,20,24.28034933296601,19.994018174443795
20,71,20,21,24.28034933296601,19.994018174443795
20,71,20,22,24.28034933296601,19.994018174443795
20,71,20,23,24.28034933296601,19.994018174443795
20,71,20,24,24.28034933296601,19.994018174443795
20,71,20,25,24.28034933296601,19.994018174443795
20,71,20,26,24.28034933296601,19.994018174443795
20,71,20,27,24.28034933296601,19.994018174443795
20,71,20,28,24.28034933296601,19.994018174443795
20,71,20,29,24.28034933296601,19.994018174443795
20,71,21,15,24.11354302241051,19.988317614507878
20,71,21,16,24.11354302241051,19.988317614507878
20,71,21,17,24.11354302241051,19.988317614507878
20,71,21,18,24.11354302241051,19.988317614507878
20,71,21,19,24.11354302241051,19.988317614507878
20,71,21,20,24.11354302241051,19.988317614507878
20,71,21,21,24.11354302241051,19.988317614507878
20,71,21,22,24.11354302241051,19.988317614507878
20,71,21,23,24.11354302241051,19.988317614507878
20,71,21,24,24.11354302241051,19.988317614507878
20,71,21,25,24.11354302241051,19.988317614507878
20,71,21,26,24.11354302241051,19.988317614507878
20,71,21,27,24.11354302241051,19.988317614507878
20,71,21,28,24.11354302241051,19.988317614507878
20,71,21,29,24.11354302241051,19.988317614507878
20,71,22,15,24.295680224234673,19.98185942140509
20,71,22,16,24.295680224234673,19.98185942140509
20,71,22,17,24.295680224234673,19.98185942140509
20,71,22,18,24.295680224234673,19.98185942140509
20,71,22,19,24.295680224234673,19.98185942140509
20,71,22,20,24.295680224234673,19.98185942140509
20,71,22,21,24.295680224234673,19.98185942140509
20,71,22,22,24.295680224234673,19.98185942140509
20,71,22,23,24.295680224234673,19.98185942140509
20,71,22,24,24.295680224234673,19.98185942140509
20,71,22,25,24.295680224234673,19.98185942140509
20,71,22,26,24.295680224234673,19.98185942140509
20,71,22,27,24.295680224234673,19.98185942140509
20,71,22,28,24.295680224234673,19.98185942140509
20,71,22,29,24.295680224234673,19.98185942140509
20,71,23,15,24.464131038726578,19.974757509680785
20,71,23,16,24.464131038726578,19.974757509680785
20,71,23,17,24.464131038726578,19.974757509680785
20,71,23,18,24.464131038726578,19.974757509680785
20,71,23,19,24.464131038726578,19.974757509680785
20,71,23,20,24.464131038726578,19.974757509680785
20,71,23,21,24.464131038726578,19.974757509680785
20,71,23,22,24.464131038726578,19.974757509680785
20,71,23,23,24.464131038726578,19.974757509680785
20,71,23,24,24.464131038726578,19.974757509680785
20,71,23,25,24.464131038726578,19.974757509680785
20,71,23,26,24.464131038726578,19.974757509680785
20,71,23,27,24.464131038726578,19.974757509680785
20,71,23,28,24.464131038726578,19.974757509680785
20,71,23,29,24.464131038726578,19.974757509680785
20,71,24,15,24.61832786145095,19.967189648106398
20,71,24,16,24.61832786145095,19.967189648106398
20,71,24,17,24.61832786145095,19.967189648106398
20,71,24,18,24.61832786145095,19.967189648106398
20,71,24,19,24.61832786145095,19.967189648106398
20,71,24,20,24.61832786145095,19.967189648106398
20,71,24,21,24.61832786145095,19.967189648106398
20,71,24,22,24.61832786145095,19.967189648106398
20,71,24,23,24.61832786145095,19.967189648106398
20,71,24,24,24.61832786145095,19.967189648106398
20,71,24,25,24.61832786145095,19.967189648106398
20,71,24,26,24.61832786145095,19.967189648106398
20,71,24,27,24.61832786145095,19.967189648106398
20,71,24,28,24.61832786145095,19.967189648106398
20,71,24,29,24.61832786145095,19.967189648106398
20,72,15,15,27.522473555875138,19.979931949906415
20,72,15,16,27.522473555875138,19.979931949906415
20,72,15,17,27.522473555875138,19.979931949906415
20,72,15,18,27.522473555875138,19.979931949906415
20,72,15,19,27.522473555875138,19.979931949906415
20,72,15,20,27.522473555875138,19.979931949906415
20,72,15,21,27.522473555875138,19.979931949906415
20,72,15,22,27.522473555875138,19.979931949906415
20,72,15,23,27.522473555875138,19.979931949906415
20,72,15,24,27.522473555875138,19.979931949906415
20,72,15,25,27.522473555875138,19.979931949906415
20,72,15,26,27.522473555875138,19.979931949906415
20,72,15,27,27.522473555875138,19.979931949906415
20,72,15,28,27.522473555875138,19.979931949906415
20,72,15,29,27.522473555875138,19.979931949906415
20,72,16,15,26.519016215502234,19.992473673413258
20,72,16,16,26.519016215502234,19.992473673413258
20,72,16,17,26.519016215502234,19.992473673413258
20,72,16,18,26.519016215502234,19.992473673413258
20,72,16,19,26.519016215502234,19.992473673413258
20,72,16,20,26.519016215502234,19.992473673413258
20,72,16,21,26.519016215502234,19.992473673413258
20,72,16,22,26.519016215502234,19.992473673413258
20,72,16,23,26.519016215502234,19.992473673413258
20,72,16,24,26.519016215502234,19.992473673413258
20,72,16,25,26.519016215502234,19.992473673413258
20,72,16,26,26.519016215502234,19.992473673413258
20,72,16,27,26.519016215502234,19.992473673413258
20,72,16,28,26.519016215502234,19.992473673413258
20,72,16,29,26.519016215502234,19.992473673413258
20,72,17,15,25.779988755900263,19.99859806953168
20,72,17,16,25.779988755900263,19.99859806953168
20,72,17,17,25.779988755900263,19.99859806953168
20,72,17,18,25.779988755900263,19.99859806953168
20,72,17,19,25.779988755900263,19.99859806953168
20,72,17,20,25.779988755900263,19.99859806953168
20,72,17,21,25.779988755900263,19.99859806953168
20,72,17,22,25.779988755900263,19.99859806953168
20,72,17,23,25.779988755900263,19.99859806953168
20,72,17,24,25.779988755900263,19.99859806953168
20,72,17,25,25.779988755900263,19.99859806953168
20,72,17,26,25.779988755900263,19.99859806953168
20,72,17,27,25.779988755900263,19.99859806953168
20,72,17,28,25.779988755900263,19.99859806953168
20,72,17,29,25.779988755900263,19.99859806953168
20,72,18,15,25.205488285334354,20.000657756042983
20,72,18,16,25.205488285334354,20.000657756042983
20,72,18,17,25.205488285334354,20.000657756042983
20,72,18,18,25.205488285334354,20.000657756042983
20,72,18,19,25.205488285334354,20.000657756042983
20,72,18,20,25.205488285334354,20.000657756042983
20,72,18,21,25.205488285334354,20.000657756042983
