20,70,15,15,27.3070952604,19.9850353916,7.3220598688
20,70,15,16,27.3070952604,19.9850353916,7.3220598688
20,70,15,17,27.3070952604,19.9850353916,7.3220598688
20,70,15,18,27.3070952604,19.9850353916,7.3220598688
20,70,15,19,27.3070952604,19.9850353916,7.3220598688
20,70,15,20,27.3070952604,19.9850353916,7.3220598688
20,70,15,21,27.3070952604,19.9850353916,7.3220598688
20,70,15,22,27.3070952604,19.9850353916,7.3220598688
20,70,15,23,27.3070952604,19.9850353916,7.3220598688
20,70,15,24,27.3070952604,19.9850353916,7.3220598688
20,70,15,25,27.3070952604,19.9850353916,7.3220598688
20,70,15,26,27.3070952604,19.9850353916,7.3220598688
20,70,15,27,27.3070952604,19.9850353916,7.3220598688
20,70,15,28,27.3070952604,19.9850353916,7.3220598688
20,70,15,29,27.3070952604,19.9850353916,7.3220598688
20,70,16,15,26.3209734509,19.9954825498,6.3254909011
20,70,16,16,26.3209734509,19.9954825498,6.3254909011
20,70,16,17,26.3209734509,19.9954825498,6.3254909011
20,70,16,18,26.3209734509,19.9954825498,6.3254909011
20,70,16,19,26.3209734509,19.9954825498,6.3254909011
20,70,16,20,26.3209734509,19.9954825498,6.3254909011
20,70,16,21,26.3209734509,19.9954825498,6.3254909011
20,70,16,22,26.3209734509,19.9954825498,6.3254909011
20,70,16,23,26.3209734509,19.9954825498,6.3254909011
20,70,16,24,26.3209734509,19.9954825498,6.3254909011
20,70,16,25,26.3209734509,19.9954825498,6.3254909011
20,70,16,26,26.3209734509,19.9954825498,6.3254909011
20,70,16,27,26.3209734509,19.9954825498,6.3254909011
20,70,16,28,26.3209734509,19.9954825498,6.3254909011
20,70,16,29,26.3209734509,19.9954825498,6.3254909011
20,70,17,15,25.589966733,19.9997667387,5.5901999943
20,70,17,16,25.589966733,19.9997667387,5.5901999943
20,70,17,17,25.589966733,19.9997667387,5.5901999943
20,70,17,18,25.589966733,19.9997667387,5.5901999943
20,70,17,19,25.589966733,19.9997667387,5.5901999943
20,70,17,20,25.589966733,19.9997667387,5.5901999943
20,70,17,21,25.589966733,19.9997667387,5.5901999943
20,70,17,22,25.589966733,19.9997667387,5.5901999943
20,70,17,23,25.589966733,19.9997667387,5.5901999943
20,70,17,24,25.589966733,19.9997667387,5.5901999943
20,70,17,25,25.589966733,19.9997667387,5.5901999943
20,70,17,26,25.589966733,19.9997667387,5.5901999943
20,70,17,27,25.589966733,19.9997667387,5.5901999943
20,70,17,28,25.589966733,19.9997667387,5.5901999943
20,70,17,29,25.589966733,19.9997667387,5.5901999943
