time,velocity
26.3800100000013,32.3217227956
26.3900100000013,32.283764717
26.4000100000013,32.2467308483
26.4100100000013,32.2107310547
26.4200100000013,32.1758690609
26.4300100000013,32.1422423751
26.4400100000013,32.109942202
26.4500100000013,32.0790533441
26.4600100000013,32.0496540887
26.4700100000013,32.0218160793
26.4800100000013,31.9956041693
26.4900100000013,31.9710762568
26.5000100000013,31.9482830969
26.5100100000013,31.9272680903
26.5200100000013,31.9080670463
26.5300100000014,31.8907079159
26.5400100000013,31.8752104941
26.5500100000014,31.8615860873
26.5600100000014,31.849837143
26.5700100000014,31.8399568387
26.5800100000014,31.8319286251
26.5900100000014,31.8257257216
26.6000100000014,31.8213105581
26.6100100000014,31.8186341586
26.6200100000014,31.8176354628
26.6300100000014,31.8182405784
26.6400100000014,31.8203619599
26.6500100000014,31.8238975052
26.6600100000014,31.8287295656
26.6700100000014,31.8347238586
26.6800100000014,31.8417282777
26.6900100000014,31.8495715874
26.7000100000014,31.8580619956
26.7100100000014,31.8669855907
26.7200100000014,31.8761046331
26.7300100000014,31.8851556852
26.7400100000014,31.8938475689
26.7500100000014,31.9018591319
26.7600100000014,31.9088368081
26.7700100000014,31.9143919501
26.7800100000014,31.9180979173
26.7900100000014,31.9194868926
26.8000100000014,31.9180464065
26.8100100000014,31.9132155393
26.8200100000014,31.9043807725
26.8300100000014,31.8908714574
26.8400100000014,31.8719548632
26.8500100000014,31.8468307691
26.8600100000014,31.8146255539
26.8700100000014,31.7743857389
26.8800100000014,31.7250709321
26.8900100000014,31.6655461182
26.9000100000014,31.594573232
26.9100100000014,31.5108019503
26.9200100000014,31.4127596281
26.9300100000014,31.2988403006
26.9400100000014,31.167292664
26.9500100000014,31.0162069412
26.9600100000014,30.8435005314
26.9700100000014,30.6469023327
26.9800100000014,30.4239356193
26.9900100000014,30.1718993457
27.0000100000014,29.8878477414
27.0100100000014,29.5685680506
27.0200100000014,29.2105562643
27.0300100000014,28.8099906838
27.0400100000014,28.3627031496
27.0500100000014,27.8641477676
27.0600100000014,27.3093669626
27.0700100000014,26.6929546984
27.0800100000014,26.0090167127
27.0900100000014,25.2511276406
27.1000100000014,24.4122849332
27.1100100000014,23.4848595327
27.1200100000014,22.460543339
27.1300100000014,21.3302936093
27.1400100000014,20.0842745772
27.1500100000014,18.7117967732
27.1600100000014,17.2012547907
27.1700100000014,15.5400645871
27.1800100000015,13.7146018626
27.1900100000015,11.7101436504
27.2000100000015,9.51081600579
27.2100100000015,7.0995516559
27.2200100000015,4.45806269276
27.2300100000015,1.56683492922
27.2400100000015,1.59484756466
27.2500100000015,5.04883691055
27.2600100000015,8.81800124539
27.2700100000015,12.9260330532
27.2800100000015,17.3971654321
27.2900100000015,22.2557716702
27.3000100000015,27.5258193342
27.3100100000015,33.2301461883
27.3200100000015,39.3895223384
27.3300100000015,46.0214620079
27.3400100000015,53.1387507408
27.3500100000015,60.7476614333
27.3600100000015,68.8458477294
27.3700100000015,77.4199285229
27.3800100000015,86.4428149605
