20,65,15,10,26.7127971509,19.9956536439
20,65,15,11,26.7127971509,19.9956536439
20,65,15,12,26.7127971509,19.9956536439
20,65,15,13,26.7127971509,19.9956536439
20,65,15,14,26.7127971509,19.9956536439
20,65,15,15,26.7127971509,19.9956536439
20,65,15,16,26.7127971509,19.9956536439
20,65,15,17,26.7127971509,19.9956536439
20,65,15,18,26.7127971509,19.9956536439
20,65,15,19,26.7127971509,19.9956536439
20,65,16,10,25.7687805657,20.0003401107
20,65,16,11,25.7687805657,20.0003401107
20,65,16,12,25.7687805657,20.0003401107
20,65,16,13,25.7687805657,20.0003401107
20,65,16,14,25.7687805657,20.0003401107
20,65,16,15,25.7687805657,20.0003401107
20,65,16,16,25.7687805657,20.0003401107
20,65,16,17,25.7687805657,20.0003401107
20,65,16,18,25.7687805657,20.0003401107
20,65,16,19,25.7687805657,20.0003401107
20,65,17,10,25.0702838181,19.9993178153
20,65,17,11,25.0702838181,19.9993178153
20,65,17,12,25.0702838181,19.9993178153
20,65,17,13,25.0702838181,19.9993178153
20,65,17,14,25.0702838181,19.9993178153
20,65,17,15,25.0702838181,19.9993178153
20,65,17,16,25.0702838181,19.9993178153
20,65,17,17,25.0702838181,19.9993178153
20,65,17,18,25.0702838181,19.9993178153
20,65,17,19,25.0702838181,19.9993178153
20,65,18,10,24.524553506,19.9943656498
20,65,18,11,24.524553506,19.9943656498
20,65,18,12,24.524553506,19.9943656498
20,65,18,13,24.524553506,19.9943656498
20,65,18,14,24.524553506,19.9943656498
20,65,18,15,24.524553506,19.9943656498
20,65,18,16,24.524553506,19.9943656498
20,65,18,17,24.524553506,19.9943656498
20,65,18,18,24.524553506,19.9943656498
20,65,18,19,24.524553506,19.9943656498
20,65,19,10,24.0905832656,19.9872828608
20,65,19,11,24.0905832656,19.9872828608
20,65,19,12,24.0905832656,19.9872828608
20,65,19,13,24.0905832656,19.9872828608
20,65,19,14,24.0905832656,19.9872828608
20,65,19,15,24.0905832656,19.9872828608
20,65,19,16,24.0905832656,19.9872828608
20,65,19,17,24.0905832656,19.9872828608
20,65,19,18,24.0905832656,19.9872828608
20,65,19,19,24.0905832656,19.9872828608
20,65,20,10,24.2672369437,19.9787115508
20,65,20,11,24.2672369437,19.9787115508
20,65,20,12,24.2672369437,19.9787115508
20,65,20,13,24.2672369437,19.9787115508
20,65,20,14,24.2672369437,19.9787115508
20,65,20,15,24.2672369437,19.9787115508
20,65,20,16,24.2672369437,19.9787115508
20,65,20,17,24.2672369437,19.9787115508
20,65,20,18,24.2672369437,19.9787115508
20,65,20,19,24.2672369437,19.9787115508
20,65,21,10,24.4716485054,19.9694464483
20,65,21,11,24.4716485054,19.9694464483
20,65,21,12,24.4716485054,19.9694464483
20,65,21,13,24.4716485054,19.9694464483
20,65,21,14,24.4716485054,19.9694464483
20,65,21,15,24.4716485054,19.9694464483
20,65,21,16,24.4716485054,19.9694464483
20,65,21,17,24.4716485054,19.9694464483
20,65,21,18,24.4716485054,19.9694464483
20,65,21,19,24.4716485054,19.9694464483
20,65,22,10,24.6588502623,19.9589747752
20,65,22,11,24.6588502623,19.9589747752
20,65,22,12,24.6588502623,19.9589747752
20,65,22,13,24.6588502623,19.9589747752
20,65,22,14,24.6588502623,19.9589747752
20,65,22,15,24.6588502623,19.9589747752
20,65,22,16,24.6588502623,19.9589747752
20,65,22,17,24.6588502623,19.9589747752
20,65,22,18,24.6588502623,19.9589747752
20,65,22,19,24.6588502623,19.9589747752
20,65,23,10,24.829641149,19.9483704068
20,65,23,11,24.829641149,19.9483704068
20,65,23,12,24.829641149,19.9483704068
20,65,23,13,24.829641149,19.9483704068
20,65,23,14,24.829641149,19.9483704068
20,65,23,15,24.829641149,19.9483704068
20,65,23,16,24.829641149,19.9483704068
20,65,23,17,24.829641149,19.9483704068
20,65,23,18,24.829641149,19.9483704068
20,65,23,19,24.829641149,19.9483704068
20,65,24,10,24.9890953474,19.9377309582
20,65,24,11,24.9890953474,19.9377309582
20,65,24,12,24.9890953474,19.9377309582
20,65,24,13,24.9890953474,19.9377309582
20,65,24,14,24.9890953474,19.9377309582
20,65,24,15,24.9890953474,19.9377309582
20,65,24,16,24.9890953474,19.9377309582
20,65,24,17,24.9890953474,19.9377309582
20,65,24,18,24.9890953474,19.9377309582
20,65,24,19,24.9890953474,19.9377309582
20,66,15,10,26.8372129722,19.9939543284
20,66,15,11,26.8372129722,19.9939543284
20,66,15,12,26.8372129722,19.9939543284
20,66,15,13,26.8372129722,19.9939543284
20,66,15,14,26.8372129722,19.9939543284
20,66,15,15,26.8372129722,19.9939543284
20,66,15,16,26.8372129722,19.9939543284
20,66,15,17,26.8372129722,19.9939543284
20,66,15,18,26.8372129722,19.9939543284
20,66,15,19,26.8372129722,19.9939543284
20,66,16,10,25.8863872888,19.9996006445
20,66,16,11,25.8863872888,19.9996006445
20,66,16,12,25.8863872888,19.9996006445
20,66,16,13,25.8863872888,19.9996006445
20,66,16,14,25.8863872888,19.9996006445
20,66,16,15,25.8863872888,19.9996006445
20,66,16,16,25.8863872888,19.9996006445
20,66,16,17,25.8863872888,19.9996006445
20,66,16,18,25.8863872888,19.9996006445
20,66,16,19,25.8863872888,19.9996006445
20,66,17,10,25.1802858845,19.9996946233
20,66,17,11,25.1802858845,19.9996946233
20,66,17,12,25.1802858845,19.9996946233
20,66,17,13,25.1802858845,19.9996946233
20,66,17,14,25.1802858845,19.9996946233
20,66,17,15,25.1802858845,19.9996946233
20,66,17,16,25.1802858845,19.9996946233
20,66,17,17,25.1802858845,19.9996946233
20,66,17,18,25.1802858845,19.9996946233
20,66,17,19,25.1802858845,19.9996946233
20,66,18,10,24.6313484939,19.9959918807
20,66,18,11,24.6313484939,19.9959918807
20,66,18,12,24.6313484939,19.9959918807
20,66,18,13,24.6313484939,19.9959918807
20,66,18,14,24.6313484939,19.9959918807
20,66,18,15,24.6313484939,19.9959918807
20,66,18,16,24.6313484939,19.9959918807
20,66,18,17,24.6313484939,19.9959918807
20,66,18,18,24.6313484939,19.9959918807
20,66,18,19,24.6313484939,19.9959918807
20,66,19,10,24.1924690592,19.990274092
20,66,19,11,24.1924690592,19.990274092
20,66,19,12,24.1924690592,19.990274092
20,66,19,13,24.1924690592,19.990274092
20,66,19,14,24.1924690592,19.990274092
20,66,19,15,24.1924690592,19.990274092
20,66,19,16,24.1924690592,19.990274092
20,66,19,17,24.1924690592,19.990274092
20,66,19,18,24.1924690592,19.990274092
20,66,19,19,24.1924690592,19.990274092
20,66,20,10,24.2030669927,19.9820547136
20,66,20,11,24.2030669927,19.9820547136
20,66,20,12,24.2030669927,19.9820547136
20,66,20,13,24.2030669927,19.9820547136
20,66,20,14,24.2030669927,19.9820547136
20,66,20,15,24.2030669927,19.9820547136
20,66,20,16,24.2030669927,19.9820547136
20,66,20,17,24.2030669927,19.9820547136
20,66,20,18,24.2030669927,19.9820547136
20,66,20,19,24.2030669927,19.9820547136
20,66,21,10,24.4070444723,19.9733094865
20,66,21,11,24.4070444723,19.9733094865
20,66,21,12,24.4070444723,19.9733094865
20,66,21,13,24.4070444723,19.9733094865
20,66,21,14,24.4070444723,19.9733094865
20,66,21,15,24.4070444723,19.9733094865
20,66,21,16,24.4070444723,19.9733094865
20,66,21,17,24.4070444723,19.9733094865
20,66,21,18,24.4070444723,19.9733094865
20,66,21,19,24.4070444723,19.9733094865
20,66,22,10,24.5931424785,19.9639972888
20,66,22,11,24.5931424785,19.9639972888
20,66,22,12,24.5931424785,19.9639972888
20,66,22,13,24.5931424785,19.9639972888
20,66,22,14,24.5931424785,19.9639972888
20,66,22,15,24.5931424785,19.9639972888
20,66,22,16,24.5931424785,19.9639972888
20,66,22,17,24.5931424785,19.9639972888
20,66,22,18,24.5931424785,19.9639972888
20,66,22,19,24.5931424785,19.9639972888
20,66,23,10,24.763705306,19.954198312
20,66,23,11,24.763705306,19.954198312
20,66,23,12,24.763705306,19.954198312
20,66,23,13,24.763705306,19.954198312
20,66,23,14,24.763705306,19.954198312
20,66,23,15,24.763705306,19.954198312
20,66,23,16,24.763705306,19.954198312
20,66,23,17,24.763705306,19.954198312
20,66,23,18,24.763705306,19.954198312
20,66,23,19,24.763705306,19.954198312
20,66,24,10,24.9222177567,19.9440623198
20,66,24,11,24.9222177567,19.9440623198
20,66,24,12,24.9222177567,19.9440623198
20,66,24,13,24.9222177567,19.9440623198
20,66,24,14,24.9222177567,19.9440623198
20,66,24,15,24.9222177567,19.9440623198
20,66,24,16,24.9222177567,19.9440623198
20,66,24,17,24.9222177567,19.9440623198
20,66,24,18,24.9222177567,19.9440623198
20,66,24,19,24.9222177567,19.9440623198
20,67,15,10,26.9584589371,19.9923132993
20,67,15,11,26.9584589371,19.9923132993
20,67,15,12,26.9584589371,19.9923132993
20,67,15,13,26.9584589371,19.9923132993
20,67,15,14,26.9584589371,19.9923132993
20,67,15,15,26.9584589371,19.9923132993
20,67,15,16,26.9584589371,19.9923132993
20,67,15,17,26.9584589371,19.9923132993
20,67,15,18,26.9584589371,19.9923132993
20,67,15,19,26.9584589371,19.9923132993
20,67,16,10,26.0002346851,19.9988865426
20,67,16,11,26.0002346851,19.9988865426
20,67,16,12,26.0002346851,19.9988865426
20,67,16,13,26.0002346851,19.9988865426
20,67,16,14,26.0002346851,19.9988865426
20,67,16,15,26.0002346851,19.9988865426
20,67,16,16,26.0002346851,19.9988865426
20,67,16,17,26.0002346851,19.9988865426
20,67,16,18,26.0002346851,19.9988865426
20,67,16,19,26.0002346851,19.9988865426
20,67,17,10,25.2867551112,20.0000585063
20,67,17,11,25.2867551112,20.0000585063
20,67,17,12,25.2867551112,20.0000585063
20,67,17,13,25.2867551112,20.0000585063
20,67,17,14,25.2867551112,20.0000585063
20,67,17,15,25.2867551112,20.0000585063
20,67,17,16,25.2867551112,20.0000585063
20,67,17,17,25.2867551112,20.0000585063
20,67,17,18,25.2867551112,20.0000585063
20,67,17,19,25.2867551112,20.0000585063
20,67,18,10,24.7347106518,19.9975623317
20,67,18,11,24.7347106518,19.9975623317
20,67,18,12,24.7347106518,19.9975623317
20,67,18,13,24.7347106518,19.9975623317
20,67,18,14,24.7347106518,19.9975623317
20,67,18,15,24.7347106518,19.9975623317
20,67,18,16,24.7347106518,19.9975623317
20,67,18,17,24.7347106518,19.9975623317
20,67,18,18,24.7347106518,19.9975623317
20,67,18,19,24.7347106518,19.9975623317
20,67,19,10,24.291069158,19.9922489669
20,67,19,11,24.291069158,19.9922489669
20,67,19,12,24.291069158,19.9922489669
20,67,19,13,24.291069158,19.9922489669
20,67,19,14,24.291069158,19.9922489669
20,67,19,15,24.291069158,19.9922489669
20,67,19,16,24.291069158,19.9922489669
20,67,19,17,24.291069158,19.9922489669
20,67,19,18,24.291069158,19.9922489669
20,67,19,19,24.291069158,19.9922489669
20,67,20,10,24.1409813889,19.9852832174
20,67,20,11,24.1409813889,19.9852832174
20,67,20,12,24.1409813889,19.9852832174
20,67,20,13,24.1409813889,19.9852832174
20,67,20,14,24.1409813889,19.9852832174
20,67,20,15,24.1409813889,19.9852832174
20,67,20,16,24.1409813889,19.9852832174
20,67,20,17,24.1409813889,19.9852832174
20,67,20,18,24.1409813889,19.9852832174
