time,velocity
23.2000100000008,20.5641599676
23.2100100000008,20.5079450148
23.2200100000008,20.4540817522
23.2300100000008,20.4026837023
23.2400100000008,20.3538609412
23.2500100000008,20.3077202784
23.2600100000008,20.2643654381
23.2700100000008,20.2238972388
23.2800100000008,20.1864137729
23.2900100000008,20.1520105844
23.3000100000008,20.1207808432
23.3100100000008,20.0928155171
23.3200100000008,20.0682035393
23.3300100000009,20.0470319711
23.3400100000008,20.0293861589
23.3500100000009,20.0153498856
23.3600100000009,20.005005514
23.3700100000009,19.9984341224
23.3800100000009,19.9957156316
23.3900100000009,19.9969289216
23.4000100000009,20.0021519372
23.4100100000009,20.0114617821
23.4200100000009,20.0249347982
23.4300100000009,20.0426466316
23.4400100000009,20.064672281
23.4500100000009,20.0910861283
23.4600100000009,20.1219619489
23.4700100000009,20.1573728999
23.4800100000009,20.1973914832
23.4900100000009,20.2420894809
23.5000100000009,20.2915378608
23.5100100000009,20.3458066466
23.5200100000009,20.4049647507
23.5300100000009,20.4690797641
23.5400100000009,20.538217699
23.5500100000009,20.6124426771
23.5600100000009,20.6918165594
23.5700100000009,20.7763985075
23.5800100000009,20.8662444707
23.5900100000009,20.9614065876
23.6000100000009,21.0619324922
23.6100100000009,21.1678645136
23.6200100000009,21.2792387535
23.6300100000009,21.3960840281
23.6400100000009,21.5184206557
23.6500100000009,21.6462590705
23.6600100000009,21.7795982399
23.6700100000009,21.9184238597
23.6800100000009,22.0627062984
23.6900100000009,22.2123982565
23.7000100000009,22.3674321043
23.7100100000009,22.5277168544
23.7200100000009,22.6931347208
23.7300100000009,22.8635372079
23.7400100000009,23.0387406678
23.7500100000009,23.2185212515
23.7600100000009,23.4026091736
23.7700100000009,23.5906821954
23.7800100000009,23.7823582194
23.7900100000009,23.9771868732
23.8000100000009,24.1746399424
23.8100100000009,24.3741004936
23.8200100000009,24.5748505043
23.8300100000009,24.7760567919
23.8400100000009,24.976755004
23.8500100000009,25.1758313973
23.8600100000009,25.3720020951
23.8700100000009,25.5637894682
23.8800100000009,25.7494952356
23.8900100000009,25.9271698207
23.9000100000009,26.0945774408
23.9100100000009,26.2491563267
23.9200100000009,26.3879733958
23.9300100000009,26.5076726036
23.9400100000009,26.6044161021
23.9500100000009,26.6738172185
23.9600100000009,26.7108641456
23.9700100000009,26.7098331066
23.980010000001,26.6641896133
23.990010000001,26.5664762987
24.000010000001,26.4081856618
24.010010000001,26.1796159332
24.020010000001,25.8697081652
24.030010000001,25.4658625902
24.040010000001,24.9537323029
24.050010000001,24.3169924522
24.060010000001,23.5370834319
